module,level,rva,file_offset,section,file_word,reference_base,reference_address_NOT_live,runtime_vanilla_word_at_reference_base,patched_encoded,patch_interpretation,flags,layer,mechanic,source,binary_check,continuous,runtime_activation,validation,evidence,nearest_callback_NOT_proven_owner,callback_distance_bytes
1,Pokitaru,0x002D55F4,0x002D5668,.data,0x3D088889,0x09139D00,0x0940F2F4,0x3D088889,0x3C888889,literal word,0,2,Bovinator / Mootator â€” float â‰ˆ1/30 â†’ â‰ˆ1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1288192
1,Pokitaru,0x002D5DF8,0x002D5E6C,.data,0x3DCCCCCE,0x09139D00,0x0940FAF8,0x3DCCCCCE,0x3D4CCCCE,literal word,0,2,pickup initial speed,generalisation-experiments.json,PASS,False,configuration-dependent,experimental_generalisation_not_validated,analyse PRX + validation Metalis du 16/09,SuckCannonComet,1290244
1,Pokitaru,0x002D5E0C,0x002D5E80,.data,0x3D75C290,0x09139D00,0x0940FB0C,0x3D75C290,0x3C75C290,literal word,0,2,pickup acceleration,generalisation-experiments.json,PASS,False,configuration-dependent,experimental_generalisation_not_validated,analyse PRX + validation Metalis du 16/09,SuckCannonComet,1290264
1,Pokitaru,0x002D5E10,0x002D5E84,.data,0x3EAAAAAB,0x09139D00,0x0940FB10,0x3EAAAAAB,0x3DAAAAAB,literal word,0,2,pickup max speed,generalisation-experiments.json,PASS,False,configuration-dependent,experimental_generalisation_not_validated,analyse PRX + validation Metalis du 16/09,SuckCannonComet,1290268
1,Pokitaru,0x002D5E14,0x002D5E88,.data,0x3DA3D70A,0x09139D00,0x0940FB14,0x3DA3D70A,0x3D23D70A,literal word,0,2,pickup steering below cap,generalisation-experiments.json,PASS,False,configuration-dependent,experimental_generalisation_not_validated,analyse PRX + validation Metalis du 16/09,SuckCannonComet,1290272
1,Pokitaru,0x002D5E18,0x002D5E8C,.data,0x3E4CCCCD,0x09139D00,0x0940FB18,0x3E4CCCCD,0x3D4CCCCD,literal word,0,2,pickup steering at cap,generalisation-experiments.json,PASS,False,configuration-dependent,experimental_generalisation_not_validated,analyse PRX + validation Metalis du 16/09,SuckCannonComet,1290276
1,Pokitaru,0x002D6B80,0x002D6BF4,.data,0x3EC19D7F,0x09139D00,0x09410880,0x3EC19D7F,0x3E419D7F,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.3781547 â†’ 0.1890774,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1293708
1,Pokitaru,0x002D6B84,0x002D6BF8,.data,0x3EC19D7F,0x09139D00,0x09410884,0x3EC19D7F,0x3E419D7F,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.3781547 â†’ 0.1890774,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1293712
1,Pokitaru,0x002D6B88,0x002D6BFC,.data,0x3F20D97C,0x09139D00,0x09410888,0x3F20D97C,0x3EA0D97C,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.6283185 â†’ 0.3141593,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1293716
1,Pokitaru,0x002D6B8C,0x002D6C00,.data,0x3F20D97C,0x09139D00,0x0941088C,0x3F20D97C,0x3EA0D97C,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.6283185 â†’ 0.3141593,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1293720
1,Pokitaru,0x002D6B98,0x002D6C0C,.data,0x3F19999A,0x09139D00,0x09410898,0x3F19999A,0x3E99999A,literal word,0,2,T.E.L.T. / R.Y.N.O. â€” float 0.6 â†’ 0.3,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1293732
1,Pokitaru,0x002D725C,0x002D72D0,.data,0x42F00000,0x09139D00,0x09410F5C,0x42F00000,0x43700000,literal word,0,2,BarriÃ¨re Statique / Static Barrier â€” float 120 â†’ 240,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1295464
1,Pokitaru,0x002D7464,0x002D74D8,.data,0x40400000,0x09139D00,0x09411164,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1295984
1,Pokitaru,0x002D7468,0x002D74DC,.data,0x40400000,0x09139D00,0x09411168,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1295988
1,Pokitaru,0x002D746C,0x002D74E0,.data,0x40400000,0x09139D00,0x0941116C,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1295992
1,Pokitaru,0x002D7470,0x002D74E4,.data,0x40400000,0x09139D00,0x09411170,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1295996
1,Pokitaru,0x002D7474,0x002D74E8,.data,0x40400000,0x09139D00,0x09411174,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296000
1,Pokitaru,0x002D7478,0x002D74EC,.data,0x40400000,0x09139D00,0x09411178,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296004
1,Pokitaru,0x002D747C,0x002D74F0,.data,0x40400000,0x09139D00,0x0941117C,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296008
1,Pokitaru,0x002D74A0,0x002D7514,.data,0x3DA0D97C,0x09139D00,0x094111A0,0x3DA0D97C,0x3D20D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/40 â†’ Ï€/80,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296044
1,Pokitaru,0x002D74A4,0x002D7518,.data,0x3DA0D97C,0x09139D00,0x094111A4,0x3DA0D97C,0x3D20D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/40 â†’ Ï€/80,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296048
1,Pokitaru,0x002D74A8,0x002D751C,.data,0x3E20D97C,0x09139D00,0x094111A8,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296052
1,Pokitaru,0x002D74AC,0x002D7520,.data,0x3E20D97C,0x09139D00,0x094111AC,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296056
1,Pokitaru,0x002D74B0,0x002D7524,.data,0x3E20D97C,0x09139D00,0x094111B0,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296060
1,Pokitaru,0x002D74B4,0x002D7528,.data,0x3E20D97C,0x09139D00,0x094111B4,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296064
1,Pokitaru,0x002D74B8,0x002D752C,.data,0x3E20D97C,0x09139D00,0x094111B8,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296068
1,Pokitaru,0x002D74BC,0x002D7530,.data,0x3E20D97C,0x09139D00,0x094111BC,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296072
1,Pokitaru,0x002D74C4,0x002D7538,.data,0x42700000,0x09139D00,0x094111C4,0x42700000,0x42F00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 60 â†’ 120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296080
1,Pokitaru,0x002D74D0,0x002D7544,.data,0x41700000,0x09139D00,0x094111D0,0x41700000,0x41F00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 15 â†’ 30,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1296092
1,Pokitaru,0x002D7E80,0x002D7EF4,.data,0x3E19999A,0x09139D00,0x09411B80,0x3E19999A,0x3D99999A,literal word,0,2,Aspiro-Canon / Suck Cannon â€” float 0.15 â†’ 0.075,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1298572
1,Pokitaru,0x002D8608,0x002D867C,.data,0x3E75C28F,0x09139D00,0x09412308,0x3E75C28F,0x3DF5C28F,literal word,0,1,"Titanium Bolt, vitesse 0,24 â†’ 0,12",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1300500
1,Pokitaru,0x002DA704,0x002DA778,.data,0x41F00000,0x09139D00,0x09414404,0x41F00000,0x42700000,literal word,0,2,Aspiro-Canon / Suck Cannon â€” float 30 â†’ 60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1308944
1,Pokitaru,0x00096650,0x000966C4,.text,0x0C06FD09,0x09139D00,0x091D0350,0x0E4BE449,0x00000000,literal word,50,1,DÃ©verrouillage VBlank,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x0000361C,0x00003690,.text,0x3C043D08,0x09139D00,0x0913D31C,0x3C043D08,0x3C043C88,literal word,16,1,"CamÃ©ra, branche positive +1/30 â†’ +1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00003634,0x000036A8,.text,0x3C04BD08,0x09139D00,0x0913D334,0x3C04BD08,0x3C04BC88,literal word,16,1,"CamÃ©ra, branche nÃ©gative -1/30 â†’ -1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x000155E4,0x00015658,.text,0x3C043D08,0x09139D00,0x0914F2E4,0x3C043D08,0x3C043C88,literal word,16,1,Delta gÃ©nÃ©ral 1/30 â†’ 1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x000285B0,0x00028624,.text,0x27BDFFC0,0x09139D00,0x091622B0,0x27BDFFC0,0x00000007,jump to plugin-owned cave 7,20,4,EntrÃ©e intÃ©grateur vers cave demi-pas,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x000285B4,0x00028628,.text,0xAFB00028,0x09139D00,0x091622B4,0xAFB00028,0x00000000,literal word,16,4,Delay slot reproduit dans la cave,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00028648,0x000286BC,.text,0x46107380,0x09139D00,0x09162348,0x46107380,0x00000000,literal word,16,4,GravitÃ© vanilla neutralisÃ©e,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x000330B8,0x0003312C,.text,0x46166300,0x09139D00,0x0916CDB8,0x46166300,0x461C6300,literal word,16,4,"Ã‚ge +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x000330D8,0x0003314C,.text,0x46166301,0x09139D00,0x0916CDD8,0x46166301,0x461C6301,literal word,16,4,"DurÃ©e -1,0 vers -0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00033270,0x000332E4,.text,0x46166300,0x09139D00,0x0916CF70,0x46166300,0x461C6300,literal word,16,4,"Progression sol/rebond +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00034020,0x00034094,.text,0x46006506,0x09139D00,0x0916DD20,0x46006506,0x460C6500,literal word,16,1,Compensation locale du joueur,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00034160,0x000341D4,.text,0x2A240002,0x09139D00,0x0916DE60,0x2A240002,0x2A240001,literal word,16,1,Sous-pas joueur 2 â†’ 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00053D44,0x00053DB8,.text,0x3C04BF80,0x09139D00,0x0918DA44,0x3C04BF80,0x3C04BF00,literal word,16,8,Phase visuelle 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00053FB0,0x00054024,.text,0x3C05BF80,0x09139D00,0x0918DCB0,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 2,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x00054380,0x000543F4,.text,0x3C05BF80,0x09139D00,0x0918E080,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 3,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
2,Ryllus,0x0010CFFC,0x0010D070,.text,0x460F6300,0x09139D00,0x09246CFC,0x460F6300,0x00000000,jump to plugin-owned cave 0,20,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” add.s f12,f12,f15 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,344
2,Ryllus,0x0010D000,0x0010D074,.text,0xE60C0030,0x09139D00,0x09246D00,0xE60C0030,0x00000000,literal word,16,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” swc1 f12,0x30(s0) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,348
2,Ryllus,0x0010F350,0x0010F3C4,.text,0x3C06BF80,0x09139D00,0x09249050,0x3C06BF80,0x3C06BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoom,36
2,Ryllus,0x0010F36C,0x0010F3E0,.text,0x3C06BF80,0x09139D00,0x0924906C,0x3C06BF80,0x3C06BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoom,64
2,Ryllus,0x00113D78,0x00113DEC,.text,0x3C073F80,0x09139D00,0x0924DA78,0x3C073F80,0x3C073F00,literal word,16,8,Pas du shrapnel dÃ©coratif,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoomShrapnel,4
2,Ryllus,0x00115758,0x001157CC,.text,0x3C04BF80,0x09139D00,0x0924F458,0x3C04BF80,0x3C04BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGlove,144
2,Ryllus,0x001159C0,0x00115A34,.text,0x3C04BF80,0x09139D00,0x0924F6C0,0x3C04BF80,0x3C04BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGlove,760
2,Ryllus,0x00116144,0x001161B8,.text,0x3C05BF80,0x09139D00,0x0924FE44,0x3C05BF80,0x3C05BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a1,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,8
2,Ryllus,0x001163B8,0x0011642C,.text,0x460D6300,0x09139D00,0x092500B8,0x460D6300,0x00000001,jump to plugin-owned cave 1,20,2,"Agents Ravageurs / Agents of Doom â€” add.s f12,f12,f13 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,636
2,Ryllus,0x001163BC,0x00116430,.text,0xE62C0004,0x09139D00,0x092500BC,0xE62C0004,0x00000000,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” swc1 f12,4(s1) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,640
2,Ryllus,0x00117614,0x00117688,.text,0x3C063D08,0x09139D00,0x09251314,0x3C063D08,0x3C063C88,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,1/30 â†’ 1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsRocket,80
2,Ryllus,0x0011AFB8,0x0011B02C,.text,0x3C043F80,0x09139D00,0x09254CB8,0x3C043F80,0x3C043F00,literal word,16,2,"Gant Mine Abeille / Bee Mine Glove â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BeeMine,4900
